version,published_at,file_url,is_yanked,yanked_reason
1.11.0,2018-09-27T18:54:55,https://files.pythonhosted.org/packages/c1/d4/623b04520c344bd4b861efe89c83cef1f2d0d24d6791704d15920a1abd4a/tensorflow-1.11.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.10.1,2018-08-24T16:57:06,https://files.pythonhosted.org/packages/53/f8/db07830319813beb05420594e56e07e687307f0a121b559b09a6d8d88332/tensorflow-1.10.1-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.10.0,2018-08-08T20:46:17,https://files.pythonhosted.org/packages/dd/1f/d93797e780310b76af01bfbd72cbbab85cbe6380e2d44c7a0ec17709df9f/tensorflow-1.10.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.9.0,2018-07-10T23:25:48,https://files.pythonhosted.org/packages/80/e0/f480d4b60136f8b16250de150abf425a1099d914d36d33bf568b91a10275/tensorflow-1.9.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.7.1,2018-05-08T18:30:45,https://files.pythonhosted.org/packages/e9/1e/b5d4ccbcd7648a4a231c309ca0dd9b3319aa6a3f685b7dfa4ed8e5427ff7/tensorflow-1.7.1-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.8.0,2018-04-28T04:30:58,https://files.pythonhosted.org/packages/9b/1e/d89f1369b5b8045e5aedf43718b45d2396d3c61e9cc56123c24b7758dd9f/tensorflow-1.8.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.7.0,2018-03-29T18:36:20,https://files.pythonhosted.org/packages/60/81/10f52017eebf3682df7270ac219d76682134c73ba0eb2b9cad99620330fe/tensorflow-1.7.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.5.1,2018-03-20T21:39:13,https://files.pythonhosted.org/packages/23/d5/6bd5f3f73f7acb5c5328fde441f545639ce390c9aebeabeec2cf535d107b/tensorflow-1.5.1-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.6.0,2018-03-01T22:56:46,https://files.pythonhosted.org/packages/77/7b/ddf9d99ccd3b26e53aebeea7653524c118ba15af95fe2d6b282fe5b2c4af/tensorflow-1.6.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.5.0,2018-01-26T21:33:31,https://files.pythonhosted.org/packages/cb/b6/9d14601b551682d33bd39945d7621e378660191cb38a1b5a75d0d038af58/tensorflow-1.5.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.4.1,2017-12-08T09:01:57,https://files.pythonhosted.org/packages/eb/40/0c425a97870f0e95a9d79e4fd5c2f609ee89a7e69b4644579d3157ed5ea0/tensorflow-1.4.1-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.4.0,2017-11-01T22:22:42,https://files.pythonhosted.org/packages/d6/1b/c0cabf27871cd71c3b02c8e94ee74703f6a240eaf7a139b0f0fcef85aa1c/tensorflow-1.4.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.3.0,2017-08-16T21:11:44,https://files.pythonhosted.org/packages/f0/6c/4f28decd18974c741b509acee8fc80dc3129911db827df41fd352310c0e2/tensorflow-1.3.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.2.1,2017-06-30T01:01:33,https://files.pythonhosted.org/packages/67/98/05903246daa258c637e9f07b7392e59038d0abb2fc60184e97cf26256735/tensorflow-1.2.1-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.2.0,2017-06-15T16:35:03,https://files.pythonhosted.org/packages/bf/a8/e98871dc5bfbe590ed41a38058fab1391647dc0553d5034f5fd6746f0a37/tensorflow-1.2.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.1.0,2017-04-21T16:25:57,https://files.pythonhosted.org/packages/0b/0e/7d7d8e042ce8a0760309bd1594d6a95596c4d8166bdf77ee5cb64da100b3/tensorflow-1.1.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.0.1,2017-03-08T00:50:12,https://files.pythonhosted.org/packages/db/0b/8ca3299122cb22f763df7076938b12d7f9e8a814d3ab7a80df6a41ef81f7/tensorflow-1.0.1-cp27-cp27m-macosx_10_11_x86_64.whl,False,
1.0.0,2017-02-15T05:43:41,https://files.pythonhosted.org/packages/0d/d7/b49a6ceb055f392f91bce25eb6e1665f9b2f0a4628f7acdbccf1cd1d0ee6/tensorflow-1.0.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
0.12.1,2016-12-28T22:00:37,https://files.pythonhosted.org/packages/34/53/0e10581ad88bca25e5005874e46130b12efbd5eb1bda493dbf9b1648cbe2/tensorflow-0.12.1-cp27-cp27m-macosx_10_11_x86_64.whl,False,
0.12.0,2016-12-19T19:10:10,https://files.pythonhosted.org/packages/a7/86/cb47c1213779939583091fc97e0950c323d655186824cdbc0f657f42930c/tensorflow-0.12.0-cp27-cp27m-macosx_10_11_x86_64.whl,False,
